vehicle_id,frame_number,timestamp,vehicle_type,x_position,y_position,speed,direction
108,1337,53.48,Person,377.33,164.17,2.0925,292.65
108,1353,54.12,Person,395.0,164.67,3.2292,27.33
108,1363,54.52,Person,397.17,166.83,3.0476,240.27
108,1383,55.32,Person,381.17,180.33,4.1214,214.86
108,1389,55.56,Person,357.67,192.83,3.2054,202.32
108,1403,56.12,Person,359.17,183.83,4.0085,69.32
108,1414,56.56,Person,362.5,175.0,3.2847,55.3
109,675,27.0,Person,512.0,461.0,0.5065,0.0
109,728,29.12,Person,509.67,456.83,1.2427,26.86
109,776,31.04,Person,509.5,445.83,2.5172,144.86
109,785,31.4,Person,496.67,437.0,2.6329,125.92
109,794,31.76,Person,498.17,415.33,2.94,81.86
109,816,32.64,Person,507.83,398.5,3.0238,60.66
109,832,33.28,Person,515.17,378.5,3.2939,41.41
109,845,33.8,Person,524.17,362.67,2.8931,92.74
109,876,35.04,Person,520.17,354.17,4.4233,62.78
109,890,35.6,Person,522.67,352.83,4.8571,230.59
109,914,36.56,Person,520.5,351.17,4.5278,23.94
109,929,37.16,Person,543.83,373.0,1.8149,348.83
109,988,39.52,Person,573.33,392.5,3.4922,305.17
109,993,39.72,Person,581.33,415.67,5.308,111.09
109,1002,40.08,Person,587.67,413.33,7.7025,145.73
109,1013,40.52,Person,580.83,404.0,6.3802,352.57
109,1021,40.84,Person,592.17,406.67,4.3227,147.22
109,1045,41.8,Person,583.83,414.5,2.498,260.53
109,1068,42.72,Person,590.33,426.17,1.8166,277.51
109,1088,43.52,Person,597.17,423.0,2.3749,33.79
109,1225,49.0,Person,599.17,388.17,1.8613,98.57
109,1274,50.96,Person,585.5,356.83,1.262,118.61
109,1322,52.88,Person,551.83,363.33,1.158,225.15
109,1347,53.88,Person,521.17,386.5,3.1767,227.0
109,1353,54.12,Person,513.67,420.83,5.7383,339.31
109,1375,55.0,Person,537.5,427.83,6.3485,330.48
109,1391,55.64,Person,560.75,441.0,6.1467,4.7
110,676,27.04,Car,324.75,31.25,23.1719,0.0
110,707,28.28,Car,313.83,39.67,29.5259,244.43
110,837,33.48,Car,313.17,52.17,36.4029,229.01
110,923,36.92,Car,307.33,73.0,27.6585,312.89
110,925,37.0,Car,324.33,122.17,31.1607,279.52
110,1196,47.84,Car,328.75,148.5,36.4256,284.4
112,682,27.28,Car,181.75,448.75,10.2689,0.0
112,935,37.4,Car,205.83,395.83,24.4053,61.77
112,1018,40.72,Car,229.5,333.67,31.994,70.51
112,1047,41.88,Car,247.25,283.5,37.722,136.08
113,682,27.28,Car,221.5,181.25,20.2736,0.0
113,687,27.48,Car,248.67,133.67,25.2666,57.88
113,869,34.76,Car,289.83,74.5,38.8781,58.6
113,870,34.8,Car,319.33,39.5,36.3746,356.5
113,993,39.72,Car,339.67,41.83,37.7338,321.35
113,1243,49.72,Car,348.83,47.33,36.0956,6.41
113,1298,51.92,Car,358.5,46.25,37.6251,187.77
114,688,27.52,Person,571.0,436.25,0.4379,0.0
114,723,28.92,Person,569.83,432.33,1.1825,222.84
114,732,29.28,Person,573.17,431.0,1.4249,67.22
114,772,30.88,Person,574.5,424.0,2.9869,4.09
114,776,31.04,Person,584.17,411.67,2.9995,91.53
114,818,32.72,Person,566.67,407.83,4.4907,107.13
114,841,33.64,Person,560.5,404.33,4.1335,205.06
114,849,33.96,Person,536.0,423.83,5.5413,289.45
114,860,34.4,Person,556.0,442.0,4.8895,275.91
114,898,35.92,Person,559.67,436.67,5.1834,14.27
114,922,36.88,Person,586.33,395.0,3.1684,94.5
114,983,39.32,Person,580.33,338.67,2.9304,74.36
114,1008,40.32,Person,582.0,322.33,2.93,183.62
114,1024,40.96,Person,563.67,331.33,2.976,252.78
114,1059,42.36,Person,546.83,337.67,2.5571,155.02
114,1112,44.48,Person,526.0,335.83,1.2397,151.05
114,1147,45.88,Person,523.17,367.5,2.3404,269.63
114,1177,47.08,Person,511.83,412.0,4.317,274.39
114,1189,47.56,Person,501.5,439.83,4.4629,175.23
114,1215,48.6,Person,473.83,440.33,3.9425,147.02
114,1242,49.68,Person,457.17,438.5,2.0795,214.29
114,1260,50.4,Person,451.5,442.83,1.7597,161.53
114,1298,51.92,Person,446.5,443.83,1.2888,9.49
114,1322,52.88,Person,449.83,437.5,0.9719,170.18
114,1381,55.24,Person,438.17,430.5,2.2236,101.08
114,1391,55.64,Person,436.5,422.0,2.6583,162.9
115,718,28.72,Person,291.25,266.75,1.9267,0.0
115,727,29.08,Person,283.83,249.0,2.5777,86.58
115,742,29.68,Person,279.33,208.17,3.0219,170.81
115,761,30.44,Person,271.0,202.5,2.098,79.7
115,781,31.24,Person,271.83,210.67,3.0582,296.55
115,792,31.68,Person,280.17,223.17,2.9984,274.4
115,821,32.84,Person,284.67,239.0,2.8286,355.66
115,839,33.56,Person,290.33,228.33,0.935,94.69
115,897,35.88,Person,279.0,228.67,1.7048,132.11
115,919,36.76,Person,270.33,221.67,2.2442,220.77
115,932,37.28,Person,274.17,189.33,2.4217,70.38
115,986,39.44,Person,286.17,165.33,3.0703,69.8
115,1004,40.16,Person,300.5,135.67,4.0721,271.07
115,1016,40.64,Person,298.67,137.33,3.9906,78.62
115,1045,41.8,Person,302.17,134.67,4.7198,198.92
115,1055,42.2,Person,302.33,150.5,3.2044,282.11
115,1116,44.64,Person,301.83,175.0,3.7683,264.55
115,1321,52.84,Person,296.33,173.83,4.4694,154.03
115,1327,53.08,Person,287.33,154.33,4.5553,99.7
115,1389,55.56,Person,284.5,137.75,5.3032,98.75
116,726,29.04,Bus,294.25,44.0,12.8792,0.0
116,754,30.16,Bus,294.25,44.0,12.8792,141.34
117,755,30.2,Bus,194.0,247.75,10.9033,0.0
117,892,35.68,Bus,194.0,247.75,10.9033,274.12
118,773,30.92,Person,149.5,300.25,0.3393,0.0
118,901,36.04,Person,155.5,305.0,0.8998,98.97
118,1112,44.48,Person,154.0,295.5,1.3498,305.39
119,816,32.64,Person,480.5,449.5,1.7752,0.0
119,846,33.84,Person,481.67,439.33,2.0051,144.45
119,871,34.84,Person,479.83,439.33,3.9,39.96
119,880,35.2,Person,472.83,436.33,3.3775,237.2
119,918,36.72,Person,486.5,438.0,5.6923,103.39
119,933,37.32,Person,485.0,434.83,6.8745,9.58
119,941,37.64,Person,499.83,422.0,6.9878,175.46
119,975,39.0,Person,482.0,422.67,5.3392,98.7
119,994,39.76,Person,490.5,419.5,3.4218,271.74
119,1013,40.52,Person,500.83,427.83,3.2564,356.43
119,1018,40.72,Person,510.83,431.33,2.808,294.4
119,1036,41.44,Person,501.33,426.5,3.7404,175.64
119,1044,41.76,Person,485.83,419.67,3.3975,132.96
119,1066,42.64,Person,473.0,406.33,2.8686,134.43
119,1082,43.28,Person,471.83,393.5,1.6235,100.8
119,1097,43.88,Person,478.67,382.5,2.9838,41.78
119,1103,44.12,Person,483.0,370.17,4.9378,51.7
119,1112,44.48,Person,481.0,372.0,5.9516,169.88
119,1119,44.76,Person,470.5,375.33,4.4938,250.84
119,1149,45.96,Person,461.33,366.17,4.4232,123.98
119,1162,46.48,Person,452.0,360.5,2.8058,115.6
119,1240,49.6,Person,453.33,345.67,3.4878,289.46
119,1263,50.52,Person,459.33,352.0,1.3186,40.3
119,1291,51.64,Person,478.5,323.67,1.5643,56.04
119,1318,52.72,Person,499.33,318.33,2.8898,44.86
119,1331,53.24,Person,519.17,296.33,5.8573,317.26
119,1338,53.52,Person,527.17,291.33,8.2191,94.95
119,1342,53.68,Person,522.5,277.83,7.1209,116.02
119,1353,54.12,Person,521.5,283.33,4.2725,257.69
119,1385,55.4,Person,515.83,291.33,4.1497,268.76
119,1389,55.56,Person,507.5,299.5,3.4146,172.65
119,1403,56.12,Person,499.75,298.5,4.6059,227.35
122,885,35.4,Person,272.25,445.75,4.7027,0.0
122,894,35.76,Person,289.67,436.5,3.4401,49.67
122,974,38.96,Person,323.67,428.5,4.4168,352.48
122,1002,40.08,Person,333.83,417.17,1.7529,5.08
122,1094,43.76,Person,327.67,396.83,1.7582,127.69
122,1154,46.16,Person,307.17,388.67,2.3445,176.46
122,1177,47.08,Person,306.67,386.67,2.5925,271.29
122,1207,48.28,Person,302.0,391.0,2.6572,91.97
122,1242,49.68,Person,297.5,362.17,1.5031,122.95
122,1293,51.72,Person,306.67,329.0,2.1023,70.31
122,1315,52.6,Person,303.33,298.33,2.9582,68.53
122,1331,53.24,Person,324.5,261.0,3.232,121.89
122,1368,54.72,Person,323.33,243.17,2.5107,40.12
122,1387,55.48,Person,338.17,225.83,2.6186,196.28
122,1391,55.64,Person,331.17,225.17,2.1785,128.41
122,1411,56.44,Person,329.25,222.75,2.372,49.76
125,1014,40.56,Car,164.0,407.5,16.9575,0.0
125,1056,42.24,Car,185.17,376.33,27.1116,55.98
125,1123,44.92,Car,195.0,349.33,34.871,72.06
125,1230,49.2,Car,203.67,354.0,33.869,239.22
125,1238,49.52,Car,191.75,374.0,27.0936,330.11
126,1063,42.52,Auto,458.5,313.25,10.8492,0.0
126,1414,56.56,Auto,458.5,313.25,10.8492,143.37
127,1076,43.04,Person,128.25,416.75,0.4097,0.0
127,1177,47.08,Person,129.33,409.83,0.7487,62.19
127,1189,47.56,Person,133.67,406.33,1.0612,231.46
127,1245,49.8,Person,137.83,424.33,1.05,282.6
127,1322,52.88,Person,141.0,438.5,0.8617,317.29
128,1178,47.12,Person,574.75,335.25,0.8004,0.0
128,1199,47.96,Person,545.5,362.0,1.4708,230.12
128,1315,52.6,Person,517.33,368.5,2.7453,202.7
128,1330,53.2,Person,487.83,353.33,4.227,89.24
128,1343,53.72,Person,485.83,313.67,6.1398,100.26
128,1344,53.76,Person,491.5,313.33,6.431,295.17
128,1357,54.28,Person,485.0,297.5,4.8167,345.96
128,1376,55.04,Person,475.17,259.83,3.277,111.6
128,1393,55.72,Person,459.5,218.0,2.9318,100.01
128,1410,56.4,Person,456.5,201.0,3.7962,285.95
132,1323,52.92,Person,266.75,78.25,0.4686,0.0
132,1385,55.4,Person,266.75,78.25,0.4686,32.99
