time,vehicle_id,pedestrian_id,distance,vehicle_speed,ttc
131.0,car_flow_2.23,ped_15,17.04,10.96,1.55
131.0,car_flow_2.23,ped_3,8.56,10.96,0.78
131.0,car_flow_2.23,ped_5,9.06,10.96,0.83
132.0,auto_flow_1.22,ped_1,6.05,10.84,0.56
132.0,bike_flow_1.27,ped_13,6.57,11.92,0.55
132.0,bike_flow_1.27,ped_15,6.83,11.92,0.57
132.0,bike_flow_1.27,ped_3,18.59,11.92,1.56
132.0,bike_flow_1.27,ped_5,19.23,11.92,1.61
132.0,bike_flow_1.28,ped_1,10.28,13.36,0.77
132.0,car_flow_1.28,ped_13,17.48,11.58,1.51
132.0,car_flow_1.28,ped_3,2.01,11.58,0.17
132.0,car_flow_1.28,ped_5,1.68,11.58,0.15
132.0,car_flow_2.23,ped_13,19.42,10.93,1.78
132.0,car_flow_2.23,ped_3,6.22,10.93,0.57
132.0,car_flow_2.23,ped_5,5.8,10.93,0.53
133.0,auto_flow_1.22,ped_1,4.98,9.96,0.5
133.0,auto_flow_1.23,ped_13,5.01,10.9,0.46
133.0,auto_flow_1.23,ped_15,3.45,10.9,0.32
133.0,auto_flow_1.23,ped_3,18.89,10.9,1.73
133.0,auto_flow_1.23,ped_5,19.5,10.9,1.79
133.0,bike_flow_1.28,ped_1,8.57,12.73,0.67
133.0,car_flow_1.28,ped_13,6.54,12.0,0.54
133.0,car_flow_1.28,ped_15,11.28,12.0,0.94
133.0,car_flow_1.28,ped_3,10.99,12.0,0.92
133.0,car_flow_1.28,ped_5,11.61,12.0,0.97
133.0,car_flow_2.23,ped_1,13.99,10.7,1.31
133.0,car_flow_2.23,ped_3,15.37,10.7,1.44
133.0,car_flow_2.23,ped_5,14.75,10.7,1.38
134.0,auto_flow_1.23,ped_13,4.54,9.76,0.46
134.0,auto_flow_1.23,ped_15,10.54,9.76,1.08
134.0,auto_flow_1.23,ped_3,9.79,9.76,1.0
134.0,auto_flow_1.23,ped_5,10.32,9.76,1.06
134.0,bike_flow_1.28,ped_3,7.78,14.9,0.52
134.0,bike_flow_1.28,ped_5,7.14,14.9,0.48
134.0,car_flow_1.28,ped_13,11.18,10.96,1.02
134.0,car_flow_1.28,ped_15,6.54,10.96,0.6
134.0,car_flow_1.29,ped_1,8.01,13.4,0.6
134.0,car_flow_2.23,ped_1,5.21,10.55,0.49
135.0,auto_flow_1.23,ped_13,12.01,9.64,1.25
135.0,auto_flow_1.23,ped_15,18.3,9.64,1.9
135.0,auto_flow_1.23,ped_3,4.99,9.64,0.52
135.0,auto_flow_1.23,ped_5,4.83,9.64,0.5
135.0,bike_flow_1.28,ped_13,8.43,12.03,0.7
135.0,bike_flow_1.28,ped_15,13.8,12.03,1.15
135.0,bike_flow_1.28,ped_3,4.74,12.03,0.39
135.0,bike_flow_1.28,ped_5,5.32,12.03,0.44
135.0,car_flow_1.29,ped_1,11.39,13.22,0.86
135.0,car_flow_2.24,ped_12,9.46,9.99,0.95
135.0,car_flow_2.24,ped_13,5.32,9.99,0.53
135.0,car_flow_2.24,ped_15,3.08,9.99,0.31
135.0,car_flow_2.24,ped_3,16.01,9.99,1.6
135.0,car_flow_2.24,ped_5,16.6,9.99,1.66
136.0,auto_flow_1.23,ped_3,12.23,10.08,1.21
136.0,auto_flow_1.23,ped_5,11.62,10.08,1.15
136.0,bike_flow_1.28,ped_12,8.72,12.75,0.68
136.0,bike_flow_1.28,ped_13,9.9,12.75,0.78
136.0,bike_flow_1.28,ped_15,6.02,12.75,0.47
136.0,bike_flow_1.28,ped_3,17.27,12.75,1.35
136.0,bike_flow_1.28,ped_5,17.9,12.75,1.4
136.0,car_flow_1.29,ped_13,17.58,13.37,1.32
136.0,car_flow_1.29,ped_3,7.65,13.37,0.57
136.0,car_flow_1.29,ped_5,7.02,13.37,0.52
136.0,car_flow_2.24,ped_12,17.66,9.51,1.86
136.0,car_flow_2.24,ped_13,4.25,9.51,0.45
136.0,car_flow_2.24,ped_15,10.01,9.51,1.05
136.0,car_flow_2.24,ped_3,7.52,9.51,0.79
136.0,car_flow_2.24,ped_5,7.99,9.51,0.84
137.0,auto_flow_1.23,ped_1,10.99,10.36,1.06
137.0,auto_flow_1.24,ped_12,3.95,10.03,0.39
137.0,auto_flow_1.24,ped_13,12.24,10.03,1.22
137.0,auto_flow_1.24,ped_15,6.49,10.03,0.65
137.0,bike_flow_1.29,ped_1,8.35,12.69,0.66
137.0,car_flow_1.29,ped_12,17.75,12.92,1.37
137.0,car_flow_1.29,ped_13,6.19,12.92,0.48
137.0,car_flow_1.29,ped_15,10.08,12.92,0.78
137.0,car_flow_1.29,ped_3,5.69,12.92,0.44
137.0,car_flow_1.29,ped_5,6.3,12.92,0.49
137.0,car_flow_2.24,ped_13,11.8,9.54,1.24
137.0,car_flow_2.24,ped_15,17.71,9.54,1.86
137.0,car_flow_2.24,ped_3,6.14,9.54,0.64
137.0,car_flow_2.24,ped_5,5.75,9.54,0.6
138.0,auto_flow_1.23,ped_1,3.45,10.15,0.34
138.0,auto_flow_1.24,ped_12,12.1,10.54,1.15
138.0,auto_flow_1.24,ped_13,3.99,10.54,0.38
138.0,auto_flow_1.24,ped_15,3.9,10.54,0.37
138.0,auto_flow_1.24,ped_3,10.35,10.54,0.98
138.0,auto_flow_1.24,ped_5,10.91,10.54,1.03
138.0,bike_flow_1.29,ped_3,14.15,12.68,1.12
138.0,bike_flow_1.29,ped_5,13.51,12.68,1.07
138.0,car_flow_1.29,ped_12,6.88,12.86,0.53
138.0,car_flow_1.29,ped_13,13.5,12.86,1.05
138.0,car_flow_1.29,ped_15,8.47,12.86,0.66
138.0,car_flow_1.29,ped_3,18.38,12.86,1.43
138.0,car_flow_1.29,ped_5,19.02,12.86,1.48
138.0,car_flow_2.24,ped_1,18.97,10.54,1.8
138.0,car_flow_2.24,ped_3,15.12,10.54,1.44
138.0,car_flow_2.24,ped_5,14.51,10.54,1.38
139.0,auto_flow_1.24,ped_13,5.79,9.91,0.58
139.0,auto_flow_1.24,ped_15,11.52,9.91,1.16
139.0,auto_flow_1.24,ped_3,4.87,9.91,0.49
139.0,auto_flow_1.24,ped_5,4.81,9.91,0.49
139.0,bike_flow_1.29,ped_13,7.28,14.05,0.52
139.0,bike_flow_1.29,ped_15,11.96,14.05,0.85
139.0,bike_flow_1.29,ped_3,1.61,14.05,0.11
139.0,bike_flow_1.29,ped_5,1.72,14.05,0.12
139.0,car_flow_1.30,ped_1,11.76,12.41,0.95
139.0,car_flow_2.24,ped_1,10.16,9.99,1.02
139.0,car_flow_2.25,ped_12,3.33,11.41,0.29
139.0,car_flow_2.25,ped_13,14.66,11.41,1.29
139.0,car_flow_2.25,ped_15,8.78,11.41,0.77
139.0,car_flow_2.25,ped_3,19.48,11.41,1.71
140.0,auto_flow_1.24,ped_13,14.56,10.68,1.36
140.0,auto_flow_1.24,ped_3,12.4,10.68,1.16
140.0,auto_flow_1.24,ped_5,11.81,10.68,1.11
140.0,bike_flow_1.29,ped_12,9.38,11.72,0.8
140.0,bike_flow_1.29,ped_13,10.52,11.72,0.9
140.0,bike_flow_1.29,ped_15,6.48,11.72,0.55
140.0,bike_flow_1.29,ped_3,11.83,11.72,1.01
140.0,bike_flow_1.29,ped_5,12.46,11.72,1.06
140.0,car_flow_1.30,ped_13,15.33,12.8,1.2
140.0,car_flow_1.30,ped_3,11.41,12.8,0.89
140.0,car_flow_1.30,ped_5,10.78,12.8,0.84
140.0,car_flow_2.25,ped_12,10.78,10.6,1.02
140.0,car_flow_2.25,ped_13,5.95,10.6,0.56
140.0,car_flow_2.25,ped_15,2.6,10.6,0.25
140.0,car_flow_2.25,ped_3,9.58,10.6,0.9
140.0,car_flow_2.25,ped_5,10.13,10.6,0.96
141.0,bike_flow_1.29,ped_12,8.94,11.87,0.75
141.0,bike_flow_1.29,ped_15,17.53,11.87,1.48
141.0,car_flow_1.30,ped_12,17.2,12.67,1.36
141.0,car_flow_1.30,ped_13,5.4,12.67,0.43
141.0,car_flow_1.30,ped_15,8.07,12.67,0.64
141.0,car_flow_1.30,ped_3,2.12,12.67,0.17
141.0,car_flow_1.30,ped_5,2.58,12.67,0.2
141.0,car_flow_2.25,ped_13,4.89,11.47,0.43
141.0,car_flow_2.25,ped_15,10.53,11.47,0.92
141.0,car_flow_2.25,ped_3,5.77,11.47,0.5
141.0,car_flow_2.25,ped_5,5.44,11.47,0.47
142.0,auto_flow_1.25,ped_12,4.1,10.8,0.38
142.0,auto_flow_1.25,ped_13,19.36,10.8,1.79
142.0,auto_flow_1.25,ped_15,13.47,10.8,1.25
142.0,auto_flow_1.25,ped_3,19.28,10.8,1.79
142.0,auto_flow_1.25,ped_5,19.9,10.8,1.84
142.0,bike_flow_1.30,ped_13,11.57,14.4,0.8
142.0,bike_flow_1.30,ped_15,16.58,14.4,1.15
142.0,bike_flow_1.30,ped_3,10.23,14.4,0.71
142.0,bike_flow_1.30,ped_5,9.6,14.4,0.67
142.0,car_flow_1.30,ped_12,6.9,12.15,0.57
142.0,car_flow_1.30,ped_13,15.34,12.15,1.26
142.0,car_flow_1.30,ped_15,9.92,12.15,0.82
142.0,car_flow_1.30,ped_3,13.62,12.15,1.12
142.0,car_flow_1.30,ped_5,14.25,12.15,1.17
142.0,car_flow_2.25,ped_13,13.52,10.38,1.3
142.0,car_flow_2.25,ped_15,19.2,10.38,1.85
142.0,car_flow_2.25,ped_3,14.4,10.38,1.39
142.0,car_flow_2.25,ped_5,13.8,10.38,1.33
143.0,auto_flow_1.25,ped_12,7.79,10.76,0.72
143.0,auto_flow_1.25,ped_13,10.63,10.76,0.99
143.0,auto_flow_1.25,ped_15,4.95,10.76,0.46
143.0,auto_flow_1.25,ped_3,9.26,10.76,0.86
143.0,auto_flow_1.25,ped_5,9.81,10.76,0.91
143.0,bike_flow_1.30,ped_12,13.96,12.7,1.1
143.0,bike_flow_1.30,ped_13,8.94,12.7,0.7
143.0,bike_flow_1.30,ped_15,5.86,12.7,0.46
143.0,bike_flow_1.30,ped_3,3.06,12.7,0.24
143.0,bike_flow_1.30,ped_5,3.62,12.7,0.28
144.0,auto_flow_1.25,ped_12,16.7,10.53,1.59
144.0,auto_flow_1.25,ped_13,6.5,10.53,0.62
144.0,auto_flow_1.25,ped_15,5.41,10.53,0.51
144.0,auto_flow_1.25,ped_3,5.48,10.53,0.52
144.0,auto_flow_1.25,ped_5,5.2,10.53,0.49
144.0,bike_flow_1.30,ped_12,6.41,10.84,0.59
144.0,bike_flow_1.30,ped_13,17.55,10.84,1.62
144.0,bike_flow_1.30,ped_15,12.68,10.84,1.17
144.0,bike_flow_1.30,ped_3,13.53,10.84,1.25
144.0,bike_flow_1.30,ped_5,14.17,10.84,1.31
144.0,car_flow_1.31,ped_13,13.22,12.98,1.02
144.0,car_flow_1.31,ped_15,13.81,12.98,1.06
144.0,car_flow_1.31,ped_3,10.53,12.98,0.81
144.0,car_flow_1.31,ped_5,9.9,12.98,0.76
144.0,car_flow_2.26,ped_12,3.34,11.06,0.3
144.0,car_flow_2.26,ped_13,17.23,11.06,1.56
144.0,car_flow_2.26,ped_15,12.85,11.06,1.16
144.0,car_flow_2.26,ped_3,15.5,11.06,1.4
144.0,car_flow_2.26,ped_5,16.11,11.06,1.46
145.0,auto_flow_1.25,ped_13,13.95,10.15,1.37
145.0,auto_flow_1.25,ped_15,13.17,10.15,1.3
145.0,auto_flow_1.25,ped_3,13.65,10.15,1.34
145.0,auto_flow_1.25,ped_5,13.05,10.15,1.29
145.0,car_flow_1.31,ped_12,12.55,12.36,1.02
145.0,car_flow_1.31,ped_13,11.57,12.36,0.94
145.0,car_flow_1.31,ped_15,6.08,12.36,0.49
145.0,car_flow_1.31,ped_3,2.53,12.36,0.2
145.0,car_flow_1.31,ped_5,3.05,12.36,0.25
145.0,car_flow_2.26,ped_12,9.47,10.9,0.87
145.0,car_flow_2.26,ped_13,9.42,10.9,0.86
145.0,car_flow_2.26,ped_15,4.52,10.9,0.42
145.0,car_flow_2.26,ped_3,6.15,10.9,0.56
145.0,car_flow_2.26,ped_5,6.57,10.9,0.6
146.0,auto_flow_1.26,ped_12,9.36,9.85,0.95
146.0,bike_flow_1.31,ped_15,19.52,11.56,1.69
146.0,bike_flow_1.31,ped_3,19.4,11.56,1.68
146.0,bike_flow_1.31,ped_5,18.76,11.56,1.62
146.0,car_flow_1.31,ped_12,7.43,13.37,0.56
146.0,car_flow_1.31,ped_15,17.93,13.37,1.34
146.0,car_flow_1.31,ped_3,15.41,13.37,1.15
146.0,car_flow_1.31,ped_5,16.04,13.37,1.2
146.0,car_flow_2.26,ped_12,17.82,9.82,1.81
146.0,car_flow_2.26,ped_13,10.58,9.82,1.08
146.0,car_flow_2.26,ped_15,6.2,9.82,0.63
146.0,car_flow_2.26,ped_3,7.68,9.82,0.78
146.0,car_flow_2.26,ped_5,7.19,9.82,0.73
147.0,auto_flow_1.26,ped_12,3.21,10.09,0.32
147.0,auto_flow_1.26,ped_13,15.92,10.09,1.58
147.0,auto_flow_1.26,ped_15,12.84,10.09,1.27
147.0,auto_flow_1.26,ped_3,11.32,10.09,1.12
147.0,auto_flow_1.26,ped_5,11.9,10.09,1.18
147.0,bike_flow_1.31,ped_12,20.0,10.91,1.83
147.0,bike_flow_1.31,ped_13,15.87,10.91,1.45
147.0,bike_flow_1.31,ped_15,11.37,10.91,1.04
147.0,bike_flow_1.31,ped_3,8.57,10.91,0.79
147.0,bike_flow_1.31,ped_5,7.95,10.91,0.73
147.0,car_flow_2.26,ped_13,19.46,11.37,1.71
147.0,car_flow_2.26,ped_15,17.04,11.37,1.5
147.0,car_flow_2.26,ped_3,18.01,11.37,1.58
147.0,car_flow_2.26,ped_5,17.39,11.37,1.53
148.0,auto_flow_1.26,ped_12,9.99,10.2,0.98
148.0,auto_flow_1.26,ped_13,12.71,10.2,1.25
148.0,auto_flow_1.26,ped_15,7.45,10.2,0.73
148.0,auto_flow_1.26,ped_3,4.81,10.2,0.47
148.0,auto_flow_1.26,ped_5,4.85,10.2,0.48
148.0,bike_flow_1.31,ped_12,9.73,10.6,0.92
148.0,bike_flow_1.31,ped_13,16.21,10.6,1.53
148.0,bike_flow_1.31,ped_15,11.08,10.6,1.05
148.0,bike_flow_1.31,ped_3,2.71,10.6,0.26
148.0,bike_flow_1.31,ped_5,3.24,10.6,0.31
148.0,car_flow_1.32,ped_15,17.6,11.37,1.55
148.0,car_flow_1.32,ped_3,15.47,11.37,1.36
148.0,car_flow_1.32,ped_5,14.83,11.37,1.3
148.0,car_flow_2.27,ped_12,10.09,10.44,0.97
148.0,car_flow_2.27,ped_3,19.68,10.44,1.89
149.0,auto_flow_1.26,ped_12,19.67,10.97,1.79
149.0,auto_flow_1.26,ped_13,17.23,10.97,1.57
149.0,auto_flow_1.26,ped_15,13.3,10.97,1.21
149.0,auto_flow_1.26,ped_3,11.93,10.97,1.09
149.0,auto_flow_1.26,ped_5,11.34,10.97,1.03
149.0,bike_flow_1.31,ped_12,8.33,11.64,0.72
149.0,bike_flow_1.31,ped_15,19.51,11.64,1.68
149.0,bike_flow_1.31,ped_3,13.91,11.64,1.2
149.0,bike_flow_1.31,ped_5,14.55,11.64,1.25
149.0,car_flow_1.32,ped_12,14.91,10.41,1.43
149.0,car_flow_1.32,ped_13,17.87,10.41,1.72
149.0,car_flow_1.32,ped_15,12.9,10.41,1.24
149.0,car_flow_1.32,ped_3,5.23,10.41,0.5
149.0,car_flow_1.32,ped_5,4.62,10.41,0.44
149.0,car_flow_2.27,ped_12,3.2,10.71,0.3
149.0,car_flow_2.27,ped_13,17.24,10.71,1.61
149.0,car_flow_2.27,ped_15,13.31,10.71,1.24
149.0,car_flow_2.27,ped_3,9.66,10.71,0.9
149.0,car_flow_2.27,ped_5,10.22,10.71,0.95
150.0,bike_flow_1.32,ped_3,17.72,9.77,1.81
150.0,bike_flow_1.32,ped_5,17.08,9.77,1.75
150.0,car_flow_1.32,ped_12,6.48,11.43,0.57
150.0,car_flow_1.32,ped_15,16.02,11.43,1.4
150.0,car_flow_1.32,ped_3,6.66,11.43,0.58
150.0,car_flow_1.32,ped_5,7.28,11.43,0.64
150.0,car_flow_2.27,ped_12,10.52,10.94,0.96
150.0,car_flow_2.27,ped_13,15.81,10.94,1.45
150.0,car_flow_2.27,ped_15,10.91,10.94,1.0
150.0,car_flow_2.27,ped_3,5.45,10.94,0.5
150.0,car_flow_2.27,ped_5,5.17,10.94,0.47
151.0,auto_flow_1.27,ped_12,13.63,10.08,1.35
151.0,bike_flow_1.32,ped_12,14.66,10.89,1.35
151.0,bike_flow_1.32,ped_15,16.8,10.89,1.54
151.0,bike_flow_1.32,ped_3,6.95,10.89,0.64
151.0,bike_flow_1.32,ped_5,6.32,10.89,0.58
151.0,car_flow_1.32,ped_12,12.47,10.67,1.17
151.0,car_flow_1.32,ped_3,17.2,10.67,1.61
151.0,car_flow_1.32,ped_5,17.84,10.67,1.67
151.0,car_flow_2.27,ped_15,17.63,10.97,1.61
151.0,car_flow_2.27,ped_3,14.35,10.97,1.31
151.0,car_flow_2.27,ped_5,13.75,10.97,1.25
152.0,auto_flow_1.27,ped_12,4.85,10.77,0.45
152.0,auto_flow_1.27,ped_15,17.74,10.77,1.65
152.0,auto_flow_1.27,ped_3,10.12,10.77,0.94
152.0,auto_flow_1.27,ped_5,10.69,10.77,0.99
152.0,bike_flow_1.32,ped_12,6.41,11.69,0.55
152.0,bike_flow_1.32,ped_15,18.79,11.69,1.61
152.0,bike_flow_1.32,ped_3,5.19,11.69,0.44
152.0,bike_flow_1.32,ped_5,5.8,11.69,0.5
153.0,auto_flow_1.27,ped_12,6.86,10.89,0.63
153.0,auto_flow_1.27,ped_15,16.21,10.89,1.49
153.0,auto_flow_1.27,ped_3,5.2,10.89,0.48
153.0,auto_flow_1.27,ped_5,4.99,10.89,0.46
153.0,bike_flow_1.32,ped_12,13.83,11.4,1.21
153.0,bike_flow_1.32,ped_3,16.42,11.4,1.44
153.0,bike_flow_1.32,ped_5,17.05,11.4,1.5
153.0,car_flow_2.28,ped_12,14.59,11.77,1.24
153.0,car_flow_2.28,ped_3,18.94,11.77,1.61
153.0,car_flow_2.28,ped_5,19.56,11.77,1.66
154.0,auto_flow_1.27,ped_12,15.5,10.12,1.53
154.0,auto_flow_1.27,ped_3,13.03,10.12,1.29
154.0,auto_flow_1.27,ped_5,12.43,10.12,1.23
154.0,car_flow_1.33,ped_12,15.6,11.43,1.36
154.0,car_flow_1.33,ped_3,11.28,11.43,0.99
154.0,car_flow_1.33,ped_5,10.65,11.43,0.93
154.0,car_flow_2.28,ped_12,5.02,11.38,0.44
154.0,car_flow_2.28,ped_15,19.85,11.38,1.74
154.0,car_flow_2.28,ped_3,8.44,11.38,0.74
154.0,car_flow_2.28,ped_5,8.97,11.38,0.79
155.0,car_flow_1.33,ped_12,6.81,10.86,0.63
155.0,car_flow_1.33,ped_3,1.64,10.86,0.15
155.0,car_flow_1.33,ped_5,1.64,10.86,0.15
155.0,car_flow_2.28,ped_12,7.11,11.25,0.63
155.0,car_flow_2.28,ped_3,6.46,11.25,0.57
155.0,car_flow_2.28,ped_5,6.05,11.25,0.54
156.0,auto_flow_1.28,ped_12,17.4,10.15,1.71
156.0,auto_flow_1.28,ped_3,18.72,10.15,1.84
156.0,auto_flow_1.28,ped_5,19.34,10.15,1.91
156.0,bike_flow_1.33,ped_3,18.28,11.42,1.6
156.0,bike_flow_1.33,ped_5,17.64,11.42,1.54
156.0,car_flow_1.33,ped_12,11.35,10.84,1.05
156.0,car_flow_1.33,ped_3,10.66,10.84,0.98
156.0,car_flow_1.33,ped_5,11.3,10.84,1.04
156.0,car_flow_2.28,ped_12,15.78,10.28,1.53
156.0,car_flow_2.28,ped_3,15.37,10.28,1.49
156.0,car_flow_2.28,ped_5,14.76,10.28,1.44
157.0,auto_flow_1.28,ped_12,8.22,10.35,0.79
157.0,auto_flow_1.28,ped_3,9.12,10.35,0.88
157.0,auto_flow_1.28,ped_5,9.67,10.35,0.93
157.0,bike_flow_1.33,ped_12,10.52,10.26,1.03
157.0,bike_flow_1.33,ped_3,8.11,10.26,0.79
157.0,bike_flow_1.33,ped_5,7.49,10.26,0.73
158.0,auto_flow_1.28,ped_12,4.51,9.91,0.46
158.0,auto_flow_1.28,ped_3,5.27,9.91,0.53
158.0,auto_flow_1.28,ped_5,5.04,9.91,0.51
158.0,bike_flow_1.33,ped_12,8.44,11.36,0.74
158.0,bike_flow_1.33,ped_3,3.77,11.36,0.33
158.0,bike_flow_1.33,ped_5,4.36,11.36,0.38
158.0,car_flow_1.34,ped_12,17.18,10.41,1.65
158.0,car_flow_1.34,ped_3,16.16,10.41,1.55
158.0,car_flow_1.34,ped_5,15.52,10.41,1.49
158.0,car_flow_2.29,ped_12,15.27,10.47,1.46
158.0,car_flow_2.29,ped_3,14.88,10.47,1.42
158.0,car_flow_2.29,ped_5,15.49,10.47,1.48
159.0,auto_flow_1.28,ped_12,11.86,9.6,1.24
159.0,auto_flow_1.28,ped_3,12.71,9.6,1.32
159.0,auto_flow_1.28,ped_5,12.12,9.6,1.26
159.0,bike_flow_1.33,ped_12,16.51,9.93,1.66
159.0,bike_flow_1.33,ped_3,13.44,9.93,1.35
159.0,bike_flow_1.33,ped_5,14.07,9.93,1.42
159.0,car_flow_1.34,ped_12,8.76,11.96,0.73
159.0,car_flow_1.34,ped_3,4.42,11.96,0.37
159.0,car_flow_1.34,ped_5,3.83,11.96,0.32
159.0,car_flow_2.29,ped_12,7.58,9.37,0.81
159.0,car_flow_2.29,ped_3,6.73,9.37,0.72
159.0,car_flow_2.29,ped_5,7.19,9.37,0.77
160.0,bike_flow_1.34,ped_12,17.82,11.31,1.58
160.0,bike_flow_1.34,ped_3,15.92,11.31,1.41
160.0,bike_flow_1.34,ped_5,15.28,11.31,1.35
160.0,car_flow_1.34,ped_12,11.48,10.2,1.13
160.0,car_flow_1.34,ped_3,6.29,10.2,0.62
160.0,car_flow_1.34,ped_5,6.91,10.2,0.68
160.0,car_flow_2.29,ped_12,7.21,9.19,0.78
160.0,car_flow_2.29,ped_3,6.57,9.19,0.71
160.0,car_flow_2.29,ped_5,6.15,9.19,0.67
161.0,auto_flow_1.29,ped_12,12.82,10.2,1.26
161.0,auto_flow_1.29,ped_3,11.11,10.2,1.09
161.0,auto_flow_1.29,ped_5,11.69,10.2,1.15
161.0,bike_flow_1.34,ped_12,11.99,9.11,1.32
161.0,bike_flow_1.34,ped_3,6.92,9.11,0.76
161.0,bike_flow_1.34,ped_5,6.3,9.11,0.69
161.0,car_flow_1.34,ped_3,16.88,10.73,1.57
161.0,car_flow_1.34,ped_5,17.52,10.73,1.63
161.0,car_flow_2.29,ped_12,15.91,10.39,1.53
161.0,car_flow_2.29,ped_3,15.63,10.39,1.5
161.0,car_flow_2.29,ped_5,15.02,10.39,1.45
162.0,auto_flow_1.29,ped_12,8.14,10.17,0.8
162.0,auto_flow_1.29,ped_3,4.81,10.17,0.47
162.0,auto_flow_1.29,ped_5,4.83,10.17,0.47
162.0,bike_flow_1.34,ped_12,12.59,11.59,1.09
162.0,bike_flow_1.34,ped_3,5.12,11.59,0.44
162.0,bike_flow_1.34,ped_5,5.73,11.59,0.49
162.0,car_flow_1.35,ped_12,17.34,9.99,1.74
162.0,car_flow_1.35,ped_3,13.87,9.99,1.39
162.0,car_flow_1.35,ped_5,13.23,9.99,1.32
162.0,car_flow_2.30,ped_12,19.93,10.13,1.97
162.0,car_flow_2.30,ped_3,18.2,10.13,1.8
162.0,car_flow_2.30,ped_5,18.82,10.13,1.86
163.0,auto_flow_1.29,ped_12,12.98,9.63,1.35
163.0,auto_flow_1.29,ped_3,10.9,9.63,1.13
163.0,auto_flow_1.29,ped_5,10.33,9.63,1.07
163.0,bike_flow_1.34,ped_3,16.3,11.36,1.43
163.0,bike_flow_1.34,ped_5,16.93,11.36,1.49
163.0,car_flow_1.35,ped_12,12.5,11.62,1.08
163.0,car_flow_1.35,ped_3,2.69,11.62,0.23
163.0,car_flow_1.35,ped_5,2.21,11.62,0.19
163.0,car_flow_2.30,ped_12,12.21,10.19,1.2
163.0,car_flow_2.30,ped_3,8.8,10.19,0.86
163.0,car_flow_2.30,ped_5,9.34,10.19,0.92
164.0,bike_flow_1.35,ped_3,15.64,12.25,1.28
164.0,bike_flow_1.35,ped_5,15.0,12.25,1.22
164.0,car_flow_1.35,ped_12,16.87,11.64,1.45
164.0,car_flow_1.35,ped_3,9.62,11.64,0.83
164.0,car_flow_1.35,ped_5,10.25,11.64,0.88
164.0,car_flow_2.30,ped_12,10.43,9.66,1.08
164.0,car_flow_2.30,ped_3,5.33,9.66,0.55
164.0,car_flow_2.30,ped_5,5.08,9.66,0.53
165.0,auto_flow_1.30,ped_12,15.76,9.55,1.65
165.0,auto_flow_1.30,ped_3,11.36,9.55,1.19
165.0,auto_flow_1.30,ped_5,11.94,9.55,1.25
165.0,bike_flow_1.35,ped_12,14.87,11.91,1.25
165.0,bike_flow_1.35,ped_3,3.98,11.91,0.33
165.0,bike_flow_1.35,ped_5,3.41,11.91,0.29
165.0,car_flow_1.35,ped_3,18.76,9.2,2.04
165.0,car_flow_1.35,ped_5,19.4,9.2,2.11
165.0,car_flow_2.30,ped_12,16.75,10.65,1.57
165.0,car_flow_2.30,ped_3,13.81,10.65,1.3
165.0,car_flow_2.30,ped_5,13.21,10.65,1.24
166.0,auto_flow_1.30,ped_12,12.53,9.69,1.29
166.0,auto_flow_1.30,ped_3,4.85,9.69,0.5
166.0,auto_flow_1.30,ped_5,4.96,9.69,0.51
166.0,bike_flow_1.35,ped_12,17.7,11.23,1.58
166.0,bike_flow_1.35,ped_3,7.76,11.23,0.69
166.0,bike_flow_1.35,ped_5,8.39,11.23,0.75
166.0,car_flow_2.31,ped_3,17.96,9.1,1.97
166.0,car_flow_2.31,ped_5,18.58,9.1,2.04
167.0,auto_flow_1.30,ped_12,15.96,9.76,1.64
167.0,auto_flow_1.30,ped_19,17.59,9.76,1.8
167.0,auto_flow_1.30,ped_3,10.34,9.76,1.06
167.0,auto_flow_1.30,ped_5,9.77,9.76,1.0
167.0,bike_flow_1.35,ped_3,18.65,10.99,1.7
167.0,bike_flow_1.35,ped_5,19.29,10.99,1.75
167.0,car_flow_1.36,ped_12,19.9,11.16,1.78
167.0,car_flow_1.36,ped_3,11.58,11.16,1.04
167.0,car_flow_1.36,ped_5,10.95,11.16,0.98
167.0,car_flow_2.31,ped_12,16.08,9.21,1.75
167.0,car_flow_2.31,ped_3,9.42,9.21,1.02
167.0,car_flow_2.31,ped_5,9.97,9.21,1.08
168.0,auto_flow_1.30,ped_19,18.69,9.97,1.87
168.0,auto_flow_1.30,ped_3,19.72,9.97,1.98
168.0,auto_flow_1.30,ped_5,19.1,9.97,1.92
168.0,car_flow_1.36,ped_12,17.82,11.34,1.57
168.0,car_flow_1.36,ped_3,1.61,11.34,0.14
168.0,car_flow_1.36,ped_5,1.69,11.34,0.15
168.0,car_flow_2.31,ped_12,14.68,10.21,1.44
168.0,car_flow_2.31,ped_19,18.34,10.21,1.8
168.0,car_flow_2.31,ped_3,5.25,10.21,0.51
168.0,car_flow_2.31,ped_5,5.03,10.21,0.49
169.0,auto_flow_1.31,ped_12,18.44,10.82,1.7
169.0,auto_flow_1.31,ped_3,10.26,10.82,0.95
169.0,auto_flow_1.31,ped_5,10.83,10.82,1.0
169.0,bike_flow_1.36,ped_19,18.42,10.88,1.69
169.0,bike_flow_1.36,ped_3,12.03,10.88,1.11
169.0,bike_flow_1.36,ped_5,11.4,10.88,1.05
169.0,car_flow_1.36,ped_3,10.87,10.88,1.0
169.0,car_flow_1.36,ped_5,11.5,10.88,1.06
169.0,car_flow_2.31,ped_12,19.21,9.63,2.0
